"ppvtr.36","first","b.marr","income","momage","momed","momrace","missing_ppvtr.36","missing_b.marr","missing_income","missing_momed","missing_momrace","_mi","_mj"
93,"1","1",23757.3300962809,23,"3","3",FALSE,FALSE,TRUE,FALSE,FALSE,253,3
52,"0","1",36000,25,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,254,3
77,"0","1",41000,29,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,255,3
52,"1","1",28400,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,256,3
66,"1","0",5869.99999999999,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,257,3
79.8757086925264,"0","1",30000,24,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,258,3
75,"0","1",39815,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,259,3
64,"1","1",14725,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,260,3
86,"1","0",4992,18,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,261,3
90,"1","0",0,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,262,3
82,"1","0",3890,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,263,3
79,"0","1",46583,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,264,3
104,"1","0",29.5894512163389,24,"4","1",FALSE,TRUE,TRUE,FALSE,FALSE,265,3
108,"1","1",38300,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,266,3
109,"0","1",4579.50798844183,24,"3","2",FALSE,FALSE,TRUE,TRUE,TRUE,267,3
109,"0","1",33100,24,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,268,3
99,"0","1",36000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,269,3
85.2056520817003,"0","0",11680,24,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,270,3
52,"0","1",8562,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,271,3
58,"0","1",17812,29,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,272,3
65,"1","0",4200,17,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,273,3
66,"0","1",60000,20,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,274,3
92.8535709916968,"1","1",39143,29,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,275,3
86,"1","0",6000,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,276,3
77.7796835936256,"0","0",3012,22,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,277,3
107,"1","1",21002,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,278,3
85.1194229017201,"1","1",21000,19,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,279,3
79,"1","0",12600,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,280,3
87,"1","0",5.6843418860808e-14,16,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,281,3
52,"0","1",10800,26,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,282,3
87,"1","1",37341,21,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,283,3
100,"0","0",-104.538858382111,26,"1","3",FALSE,TRUE,TRUE,FALSE,TRUE,284,3
84,"1","1",12415,25,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,285,3
81.0250152319411,"0","1",5957.14325843163,23,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,286,3
114,"1","1",54903.0635791148,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,287,3
121,"1","1",51000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,288,3
70,"1","1",12796.1615304553,17,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,289,3
94,"1","0",24000,21,"3","1",FALSE,FALSE,FALSE,TRUE,TRUE,290,3
94.3278064543915,"1","1",24000,25,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,291,3
114,"1","1",41030,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,292,3
74,"0","0",2370,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,293,3
64,"1","1",6370.49728290414,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,294,3
54,"0","0",8292,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,295,3
104,"0","1",18392,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,296,3
86,"0","0",6852,21,"1","3",FALSE,FALSE,FALSE,TRUE,TRUE,297,3
36.9063763356781,"0","0",6636,25,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,298,3
110,"1","1",21000,25,"3","2",FALSE,FALSE,FALSE,TRUE,TRUE,299,3
72,"0","1",11596,25,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,300,3
73,"0","1",3585.06226319211,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,301,3
99,"0","0",5268,25,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,302,3
122,"1","1",1057448,32,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,303,3
129,"1","1",44080,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,304,3
78,"0","0",13500,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,305,3
106,"0","1",18078,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,306,3
58.623120472384,"1","1",49287.3551120032,28,"2","2",TRUE,FALSE,TRUE,FALSE,FALSE,307,3
85.9021326068347,"0","1",16158.5030235234,22,"1","2",TRUE,FALSE,TRUE,TRUE,TRUE,308,3
57.9535632047621,"0","0",3564,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,309,3
76,"0","1",33160,27,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,310,3
62,"1","1",71300,22,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,311,3
44,"1","1",11672,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,312,3
79,"1","0",3000,31,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,313,3
76,"1","0",32000,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,314,3
108,"1","1",50000,24,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,315,3
98,"1","1",29739.0185783109,24,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,316,3
98,"1","1",72020.0000000001,30,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,317,3
82,"0","1",6412,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,318,3
98,"0","1",16700,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,319,3
79,"0","1",30000,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,320,3
95.421841486012,"0","1",50000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,321,3
75,"0","1",24960.3652378298,24,"3","3",FALSE,FALSE,TRUE,FALSE,TRUE,322,3
95,"1","1",3600,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,323,3
46,"0","0",4641,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,324,3
54,"1","0",6785.81343893705,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,325,3
94,"0","1",24385,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,326,3
107.63291300094,"0","1",29600,22,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,327,3
106,"1","0",890.879410441049,28,"4","2",FALSE,TRUE,TRUE,FALSE,FALSE,328,3
91,"1","0",10370.1961700688,22,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,329,3
101,"0","0",8675,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,330,3
70.2919164488178,"0","1",12020,20,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,331,3
95.5497491103109,"0","0",10428,26,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,332,3
102,"1","1",20180,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,333,3
93,"0","1",36350,24,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,334,3
72,"0","0",3400,21,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,335,3
83,"0","1",5200,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,336,3
76.8231227339689,"0","1",8307,22,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,337,3
52.7909283030087,"0","1",32856,25,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,338,3
78.857347360456,"1","1",14408,20,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,339,3
82,"0","1",15000,24,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,340,3
92,"0","0",18209.5879501113,20,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,341,3
74,"1","0",12000,19,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,342,3
90,"0","1",1057448,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,343,3
114,"0","1",22510,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,344,3
53,"1","0",10000,22,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,345,3
56,"0","0",3404,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,346,3
110,"1","1",25990,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,347,3
110,"1","1",23000,23,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,348,3
91,"1","0",14928,19,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,349,3
80,"0","0",-3.77280745943477,26,"2","3",FALSE,TRUE,TRUE,FALSE,FALSE,350,3
67,"0","1",10000,20,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,351,3
98,"0","1",25502,21,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,352,3
97.4443295624393,"1","0",1848,20,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,353,3
81,"1","1",26000,27,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,354,3
118,"1","1",56084.6081138198,25,"4","3",FALSE,FALSE,TRUE,FALSE,TRUE,355,3
80,"0","0",7328,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,356,3
94,"0","1",21000,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,357,3
46,"0","0",-18.3120121760068,28,"1","2",FALSE,TRUE,TRUE,FALSE,TRUE,358,3
73,"1","1",16630,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,359,3
86.8237899536814,"0","1",18000,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,360,3
85,"1","1",17500,21,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,361,3
81.1201063881377,"0","1",10000,20,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,362,3
79.3896409213044,"1","1",36012,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,363,3
76,"1","0",66097.3724723372,20,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,364,3
93.1081032400129,"1","1",29000,24,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,365,3
83,"0","1",13989.5435652306,22,"1","2",FALSE,FALSE,TRUE,FALSE,TRUE,366,3
109,"1","1",28010,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,367,3
109,"1","1",14700,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,368,3
84,"1","0",5405.73371005913,23,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,369,3
105,"1","1",25000,19,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,370,3
56,"0","0",7392,27,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,371,3
96,"1","1",15612.7455004922,22,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,372,3
110,"1","1",55672.1645678056,19,"1","1",FALSE,FALSE,TRUE,FALSE,FALSE,373,3
77,"1","0",7332,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,374,3
68,"1","1",15000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,375,3
106,"1","1",47000,28,"4","2",FALSE,FALSE,FALSE,TRUE,FALSE,376,3
76,"1","1",21836,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,377,3
95,"1","1",66391.7187618966,27,"4","3",FALSE,FALSE,TRUE,FALSE,FALSE,378,3
95,"0","1",53000,27,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,379,3
97,"0","1",18598.1544850587,23,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,380,3
94.0990974938046,"0","1",6721.3014879682,18,"1","2",TRUE,FALSE,TRUE,FALSE,FALSE,381,3
96,"0","1",49615.9966592601,25,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,382,3
99,"0","1",9750.00000000001,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,383,3
83,"0","0",8298,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,384,3
78,"0","0",29000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,385,3
79,"0","1",6700,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,386,3
83,"1","1",7537.03395300223,19,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,387,3
125,"1","1",60140,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,388,3
80,"0","1",23539,24,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,389,3
80,"1","0",8935.74805139724,18,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,390,3
80,"1","0",30000,22,"4","2",FALSE,FALSE,FALSE,FALSE,TRUE,391,3
50,"0","1",9051,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,392,3
84,"0","1",33000,23,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,393,3
90,"1","0",1415,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,394,3
65.1875510008427,"0","1",7819.4904867757,23,"1","2",TRUE,FALSE,TRUE,TRUE,FALSE,395,3
91.5147993888303,"0","1",63906,28,"4","2",TRUE,FALSE,FALSE,FALSE,TRUE,396,3
100,"0","1",39017,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,397,3
92,"0","1",52000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,398,3
99,"0","0",4000,22,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,399,3
102,"1","1",42125,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,400,3
105,"1","1",21446,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,1,4
91,"1","1",12125,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,2,4
89,"0","1",13560,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,3,4
85,"0","1",24500,28,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,4,4
66,"0","0",3304,20,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,5,4
64.2337319889028,"0","0",5832,27,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,6,4
92,"1","0",17022,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,7,4
94,"1","1",13000,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,8,4
124,"1","1",30100,25,"4","1",FALSE,FALSE,FALSE,FALSE,TRUE,9,4
103.337632961607,"1","1",34424,26,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,10,4
83,"0","0",17500,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,11,4
69,"1","0",25000,20,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,12,4
70.7013213148338,"0","1",22153,27,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,13,4
87,"0","1",13352.1822916535,21,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,14,4
41,"0","1",46000,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,15,4
95.6116487784694,"0","1",28144.9757053734,27,"3","3",TRUE,FALSE,TRUE,FALSE,TRUE,16,4
58.1363241038277,"1","1",2441,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,17,4
97,"1","1",25600,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,18,4
76,"0","0",0,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,19,4
115,"1","1",39700,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,20,4
106,"0","1",18790.3546281357,28,"3","3",FALSE,FALSE,TRUE,TRUE,FALSE,21,4
57,"0","1",5016,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,22,4
92,"0","0",18000,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,23,4
106.589224683901,"0","1",44800,27,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,24,4
83.0250948187531,"0","1",18650,29,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,25,4
75,"1","1",14040,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,26,4
69,"1","0",5200,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,27,4
104,"1","1",21600,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,28,4
52,"0","1",5481.86359537753,22,"2","2",FALSE,FALSE,TRUE,FALSE,TRUE,29,4
83,"0","1",24640,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,30,4
120,"0","1",27928.4940358688,28,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,31,4
70,"0","0",6383.99999999999,24,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,32,4
82,"0","1",10200,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,33,4
66,"0","1",32472.3486559504,28,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,34,4
44,"0","1",10674.2192231947,25,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,35,4
55,"0","1",32000,25,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,36,4
83.1916579227247,"0","0",6096,26,"4","1",TRUE,FALSE,FALSE,TRUE,FALSE,37,4
106,"1","1",37000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,38,4
74,"0","1",17528,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,39,4
88,"1","0",4410,19,"1","3",FALSE,FALSE,FALSE,TRUE,TRUE,40,4
31.0298733399998,"1","0",0,23,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,41,4
72,"1","1",94000.0000000001,28,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,42,4
74,"0","1",6696,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,43,4
50,"0","1",51417.9964409065,24,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,44,4
99,"1","1",28350,24,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,45,4
107,"0","1",31000,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,46,4
90,"0","1",23000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,47,4
85.1354488022997,"1","0",59.0768898929456,23,"3","3",TRUE,TRUE,TRUE,FALSE,FALSE,48,4
132,"0","1",23490,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,49,4
87,"0","0",1343,19,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,50,4
90.6670330468388,"1","1",34955.3072508953,26,"3","3",TRUE,FALSE,TRUE,TRUE,FALSE,51,4
81.6008268321473,"0","1",57720,23,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,52,4
90.1074695577295,"0","0",5658.29128878024,23,"2","1",TRUE,FALSE,TRUE,FALSE,TRUE,53,4
95.2893782512953,"0","1",12810,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,54,4
85,"1","0",15000,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,55,4
78,"0","1",13000,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,56,4
95,"0","1",99000,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,57,4
103,"0","1",15960,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,58,4
70,"1","0",4820,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,59,4
62.433072747572,"1","1",32390.5706530629,26,"2","1",TRUE,FALSE,TRUE,FALSE,TRUE,60,4
54,"0","0",7164,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,61,4
99.7619609604439,"0","0",3173.69031173759,23,"1","1",TRUE,FALSE,TRUE,FALSE,FALSE,62,4
84,"0","1",19315,29,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,63,4
87,"0","1",65750,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,64,4
92,"0","1",11750,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,65,4
59,"1","0",2083.77716176646,23,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,66,4
79,"0","1",28500,25,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,67,4
53,"0","0",5.6843418860808e-14,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,68,4
87,"1","0",5.6843418860808e-14,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,69,4
93,"1","0",25000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,70,4
69.0787803941603,"0","1",27000,28,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,71,4
96,"1","1",2603.40630753595,19,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,72,4
124,"1","1",60500,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,73,4
58,"1","0",9333.73918240133,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,74,4
116,"0","1",32050,26,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,75,4
77.0695487209049,"0","1",9000,21,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,76,4
103.459161123707,"0","1",72799.9999999999,24,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,77,4
106,"0","1",21300,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,78,4
103.070892389492,"0","1",34000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,79,4
101.394290087275,"0","1",19000,24,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,80,4
84.0943209116433,"0","1",13418,27,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,81,4
89,"1","1",14500,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,82,4
83,"0","1",22458.9210775689,18,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,83,4
83,"1","1",38047,23,"4","2",FALSE,FALSE,FALSE,TRUE,FALSE,84,4
78,"0","0",1000,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,85,4
106,"1","1",52516.7365856312,22,"4","3",FALSE,FALSE,TRUE,FALSE,TRUE,86,4
98,"1","1",29674,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,87,4
70,"0","1",16832.5375201889,24,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,88,4
104,"0","1",47776,27,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,89,4
90,"0","1",41192.0818541578,29,"3","3",FALSE,FALSE,TRUE,FALSE,TRUE,90,4
69.7967186144959,"0","1",18872.3935888009,29,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,91,4
72,"1","0",11226.5396748243,22,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,92,4
81,"0","1",43020,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,93,4
80,"0","1",9400,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,94,4
88,"1","0",3420,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,95,4
86,"1","1",28506,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,96,4
79,"0","1",12056,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,97,4
66.5087195544212,"0","1",24700,27,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,98,4
104,"0","1",12000,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,99,4
66,"1","1",17014.6928015979,22,"2","3",FALSE,FALSE,TRUE,TRUE,TRUE,100,4
88,"1","1",40200,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,101,4
46,"0","1",13000,28,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,102,4
72,"0","0",2532,23,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,103,4
86,"0","1",17501,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,104,4
72,"0","1",20180,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,105,4
87,"1","0",16000,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,106,4
82,"1","1",5.6843418860808e-14,22,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,107,4
92,"1","1",25000,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,108,4
122,"0","1",39350,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,109,4
122,"1","1",42043,22,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,110,4
91,"1","0",7327.06667640438,25,"2","3",FALSE,FALSE,TRUE,FALSE,TRUE,111,4
52,"1","0",410,19,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,112,4
99,"1","1",4707.1009881407,17,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,113,4
102,"1","1",32328,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,114,4
76.3935508976142,"1","1",21600,22,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,115,4
91,"0","0",26464,19,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,116,4
86,"0","0",4716,28,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,117,4
75,"0","1",10400,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,118,4
99,"0","1",33054,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,119,4
105,"0","1",36150.2361850118,20,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,120,4
84.4680707096789,"1","0",74000.0000000001,28,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,121,4
70,"0","0",5.6843418860808e-14,23,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,122,4
84,"0","1",14588,23,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,123,4
83,"0","1",17000,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,124,4
108,"1","0",7800,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,125,4
87,"1","1",49000,32,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,126,4
75.0499051359475,"1","1",26800,30,"4","1",TRUE,FALSE,FALSE,TRUE,FALSE,127,4
91,"1","1",15418,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,128,4
104,"0","1",3634,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,129,4
94,"0","0",7022,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,130,4
117.152385938255,"1","0",-71.3512440132035,25,"3","1",TRUE,TRUE,TRUE,TRUE,TRUE,131,4
81.7269502123911,"0","0",5952,23,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,132,4
89,"0","1",40568,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,133,4
78.5758508848308,"0","1",16818.209182028,26,"2","1",TRUE,FALSE,TRUE,FALSE,FALSE,134,4
73,"0","0",5172,21,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,135,4
95,"0","0",16000,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,136,4
75.7677955059587,"1","0",12000,22,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,137,4
95.4571201847531,"1","0",15000,20,"2","1",TRUE,FALSE,FALSE,FALSE,FALSE,138,4
90,"1","0",4024,22,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,139,4
